,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_weights,param_n_neighbors,param_algorithm,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
35,0.0011966705322265625,0.00039873140276230266,0.04868693351745605,0.0029580951259440607,uniform,428,brute,"{'weights': 'uniform', 'n_neighbors': 428, 'algorithm': 'brute'}",0.6557377049180327,0.6229508196721312,0.639344262295082,0.6441605839416058,0.6861313868613139,0.6496649515376332,0.02105772432736397,40,0.6522333637192342,0.6554238833181404,0.6618049225159526,0.6542141230068337,0.6478359908883827,0.6543024566897087,0.0045529928547413355
36,0.009891986846923828,0.0033093875566419725,0.16840848922729493,0.004433934683357392,uniform,356,ball_tree,"{'weights': 'uniform', 'n_neighbors': 356, 'algorithm': 'ball_tree'}",0.6648451730418944,0.639344262295082,0.6593806921675774,0.6478102189781022,0.6879562043795621,0.6598673101724436,0.016616683398642165,30,0.6690975387420237,0.6686417502278943,0.6713764813126709,0.6765375854214123,0.6642369020501139,0.669978051550823,0.004012602447784813
37,0.008590984344482421,0.0005004043824975601,0.17381162643432618,0.0018115776227440187,uniform,458,ball_tree,"{'weights': 'uniform', 'n_neighbors': 458, 'algorithm': 'ball_tree'}",0.6502732240437158,0.6174863387978142,0.6320582877959927,0.635036496350365,0.6751824817518248,0.6420073657479424,0.019584538136896805,46,0.6449407474931632,0.6522333637192342,0.6554238833181404,0.6482915717539863,0.6437357630979499,0.6489250658764949,0.004390545156732409
38,0.0012994766235351562,0.0003994864931823504,0.03641023635864258,0.005073812354130147,uniform,182,brute,"{'weights': 'uniform', 'n_neighbors': 182, 'algorithm': 'brute'}",0.6848816029143898,0.6757741347905283,0.6994535519125683,0.6715328467153284,0.7062043795620438,0.6875693031789718,0.013356789327523442,5,0.6973564266180492,0.699179580674567,0.7019143117593437,0.6956719817767654,0.6952164009111618,0.6978677403479774,0.0024579692216312155
39,0.008787107467651368,0.0007374181493853593,0.17996459007263182,0.010627174322882888,uniform,407,ball_tree,"{'weights': 'uniform', 'n_neighbors': 407, 'algorithm': 'ball_tree'}",0.6575591985428051,0.6284153005464481,0.6411657559198543,0.6459854014598541,0.6861313868613139,0.6518514086660551,0.019521988368473384,36,0.6586144029170465,0.6613491340018232,0.6649954421148587,0.6569476082004556,0.6496583143507972,0.6583129803169963,0.005113352412355531
40,0.0020024776458740234,0.0008847341025944385,0.049858808517456055,0.005739982023404032,uniform,376,brute,"{'weights': 'uniform', 'n_neighbors': 376, 'algorithm': 'brute'}",0.6593806921675774,0.6429872495446266,0.6466302367941712,0.6441605839416058,0.6897810218978102,0.6565879568691583,0.01759632895318331,34,0.6654512306289881,0.6618049225159526,0.6695533272561531,0.662870159453303,0.6578587699316629,0.6635076819572119,0.0038869844417067922
41,0.0013967037200927734,0.0004883830888167079,0.042795753479003905,0.004587299459198151,uniform,387,brute,"{'weights': 'uniform', 'n_neighbors': 387, 'algorithm': 'brute'}",0.6666666666666666,0.639344262295082,0.6466302367941712,0.6459854014598541,0.6861313868613139,0.6569515908154175,0.01722003990420827,32,0.6599817684594348,0.6640838650865998,0.6695533272561531,0.6619589977220957,0.6601366742596811,0.6631429265567929,0.0035330090098736875
42,0.0013963699340820313,0.0004883636278459743,0.04029979705810547,0.002909261629443305,uniform,233,brute,"{'weights': 'uniform', 'n_neighbors': 233, 'algorithm': 'brute'}",0.6739526411657559,0.6794171220400729,0.6885245901639344,0.6697080291970803,0.6879562043795621,0.6799117173892811,0.007466804069882427,12,0.6914311759343664,0.686873290793072,0.6937101185050136,0.6911161731207289,0.6865603644646925,0.6899382245635748,0.002780194538858842
43,0.001595783233642578,0.0004885582259392625,0.04259934425354004,0.003611394045502509,uniform,335,brute,"{'weights': 'uniform', 'n_neighbors': 335, 'algorithm': 'brute'}",0.6648451730418944,0.6429872495446266,0.6757741347905283,0.6587591240875912,0.6916058394160584,0.6667943041761398,0.016318018999171287,26,0.6736554238833181,0.6736554238833181,0.6823154056517776,0.6810933940774487,0.6669703872437358,0.6755380069479197,0.005608704034547754
44,0.014493942260742188,0.00424052122055852,0.20353212356567382,0.004195700366452911,uniform,192,kd_tree,"{'weights': 'uniform', 'n_neighbors': 192, 'algorithm': 'kd_tree'}",0.6794171220400729,0.6739526411657559,0.6994535519125683,0.6605839416058394,0.7007299270072993,0.6828274367463072,0.015375904409971063,10,0.6955332725615314,0.7005469462169553,0.7010027347310848,0.6984054669703872,0.6938496583143507,0.6978676157588619,0.0027889140104429147
45,0.0016974925994873047,0.0006005409615673654,0.03680596351623535,0.004139577414295347,uniform,120,brute,"{'weights': 'uniform', 'n_neighbors': 120, 'algorithm': 'brute'}",0.6885245901639344,0.6903460837887068,0.7103825136612022,0.656934306569343,0.6806569343065694,0.6853688856979512,0.017269281001425642,7,0.6996353691886964,0.6982680036463081,0.7092069279854147,0.7011389521640091,0.6952164009111618,0.7006931307791181,0.004683549312566229
46,0.009791278839111328,0.0021231273589847944,0.15928568840026855,0.005253565214796027,uniform,284,ball_tree,"{'weights': 'uniform', 'n_neighbors': 284, 'algorithm': 'ball_tree'}",0.6757741347905283,0.6612021857923497,0.6885245901639344,0.6605839416058394,0.6879562043795621,0.6748082113464428,0.01224251246922623,22,0.6845943482224248,0.6832269826800365,0.6927985414767548,0.689749430523918,0.6838268792710707,0.6868392364348409,0.003772127839194771
47,0.008792257308959961,0.0007488227352061139,0.15274252891540527,0.009117284167144843,uniform,161,ball_tree,"{'weights': 'uniform', 'n_neighbors': 161, 'algorithm': 'ball_tree'}",0.6848816029143898,0.6794171220400729,0.7067395264116576,0.6642335766423357,0.7171532846715328,0.6904850225359979,0.019070606943277054,2,0.6996353691886964,0.6964448495897904,0.7037374658158614,0.6997722095671982,0.6970387243735763,0.6993257237070245,0.002580251926191766
48,0.013071680068969726,0.0008147846244220934,0.20984225273132323,0.005112478613737764,uniform,233,kd_tree,"{'weights': 'uniform', 'n_neighbors': 233, 'algorithm': 'kd_tree'}",0.6739526411657559,0.6794171220400729,0.6885245901639344,0.6697080291970803,0.6879562043795621,0.6799117173892811,0.007466804069882427,12,0.6914311759343664,0.686873290793072,0.6937101185050136,0.6911161731207289,0.6865603644646925,0.6899382245635748,0.002780194538858842
49,0.008599233627319337,0.0005084363354140516,0.17293887138366698,0.005753747067077485,uniform,417,ball_tree,"{'weights': 'uniform', 'n_neighbors': 417, 'algorithm': 'ball_tree'}",0.6612021857923497,0.6302367941712204,0.6357012750455373,0.6441605839416058,0.6824817518248175,0.6507565181551062,0.019009619614276593,38,0.6545123062898814,0.6586144029170465,0.662260711030082,0.6533029612756264,0.6492027334851936,0.655578622999566,0.0044907436992458845
